image,tier,backend,simulated,tp,fp,fn,vru_in_gt,vru_in_pred,n_preds,n_gt
005981.png,NANO,ultralytics,False,0,0,0,False,False,3,9
005982.png,NANO,ultralytics,False,0,0,2,True,False,5,11
005983.png,NANO,ultralytics,False,0,0,0,False,False,7,16
005984.png,NANO,ultralytics,False,0,1,1,True,True,1,12
005985.png,NANO,ultralytics,False,1,3,3,True,True,4,12
005986.png,NANO,ultralytics,False,0,0,0,False,False,4,7
005987.png,NANO,ultralytics,False,0,0,0,False,False,6,6
005988.png,NANO,ultralytics,False,4,0,12,True,True,6,19
005989.png,NANO,ultralytics,False,0,0,0,False,False,0,4
005990.png,NANO,ultralytics,False,0,0,0,False,False,1,2
005991.png,NANO,ultralytics,False,0,0,1,True,False,0,8
005992.png,NANO,ultralytics,False,0,0,0,False,False,2,5
005993.png,NANO,ultralytics,False,0,0,0,False,False,0,1
005994.png,NANO,ultralytics,False,2,1,1,True,True,4,5
005995.png,NANO,ultralytics,False,0,0,0,False,False,1,2
005996.png,NANO,ultralytics,False,0,0,0,False,False,10,12
005997.png,NANO,ultralytics,False,0,0,2,True,False,0,7
005998.png,NANO,ultralytics,False,0,0,0,False,False,2,5
005999.png,NANO,ultralytics,False,0,0,0,False,False,4,8
006000.png,NANO,ultralytics,False,0,0,0,False,False,3,5
006001.png,NANO,ultralytics,False,0,0,0,False,False,0,4
006002.png,NANO,ultralytics,False,0,0,0,False,False,3,6
006003.png,NANO,ultralytics,False,0,0,0,False,False,3,14
006004.png,NANO,ultralytics,False,0,0,0,False,False,3,6
006005.png,NANO,ultralytics,False,0,0,0,False,False,9,11
006006.png,NANO,ultralytics,False,1,1,9,True,True,2,13
006007.png,NANO,ultralytics,False,0,0,0,False,False,9,15
006008.png,NANO,ultralytics,False,0,0,0,False,False,4,8
006009.png,NANO,ultralytics,False,0,0,0,False,False,3,5
006010.png,NANO,ultralytics,False,0,1,1,True,True,2,4
006011.png,NANO,ultralytics,False,0,0,3,True,False,11,12
006012.png,NANO,ultralytics,False,0,0,0,False,False,0,5
006013.png,NANO,ultralytics,False,0,0,0,False,False,3,5
006014.png,NANO,ultralytics,False,0,0,0,False,False,3,5
006015.png,NANO,ultralytics,False,0,0,0,False,False,4,5
006016.png,NANO,ultralytics,False,0,0,1,True,False,7,11
006017.png,NANO,ultralytics,False,0,0,0,False,False,1,2
006018.png,NANO,ultralytics,False,0,0,0,False,False,6,8
006019.png,NANO,ultralytics,False,0,0,1,True,False,1,3
006020.png,NANO,ultralytics,False,0,0,0,False,False,1,5
006021.png,NANO,ultralytics,False,0,0,1,True,False,2,4
006022.png,NANO,ultralytics,False,0,0,0,False,False,3,3
006023.png,NANO,ultralytics,False,0,2,1,True,True,2,4
006024.png,NANO,ultralytics,False,1,0,2,True,True,3,6
006025.png,NANO,ultralytics,False,0,0,0,False,False,5,8
006026.png,NANO,ultralytics,False,0,0,2,True,False,4,10
006027.png,NANO,ultralytics,False,0,0,2,True,False,7,9
006028.png,NANO,ultralytics,False,0,0,0,False,False,2,2
006029.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006030.png,NANO,ultralytics,False,0,0,0,False,False,0,5
006031.png,NANO,ultralytics,False,0,0,0,False,False,3,7
006032.png,NANO,ultralytics,False,0,0,0,False,False,3,3
006033.png,NANO,ultralytics,False,0,0,0,False,False,3,11
006034.png,NANO,ultralytics,False,0,0,1,True,False,13,18
006035.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006036.png,NANO,ultralytics,False,0,0,0,False,False,5,6
006037.png,NANO,ultralytics,False,0,0,0,False,False,3,6
006038.png,NANO,ultralytics,False,0,0,0,False,False,0,6
006039.png,NANO,ultralytics,False,0,0,1,True,False,4,9
006040.png,NANO,ultralytics,False,0,0,0,False,False,5,6
006041.png,NANO,ultralytics,False,0,0,0,False,False,7,7
006042.png,NANO,ultralytics,False,0,0,0,False,False,1,5
006043.png,NANO,ultralytics,False,0,0,0,False,False,1,3
006044.png,NANO,ultralytics,False,0,0,0,False,False,3,5
006045.png,NANO,ultralytics,False,0,0,0,False,False,3,8
006046.png,NANO,ultralytics,False,0,0,0,False,False,0,12
006047.png,NANO,ultralytics,False,0,0,0,False,False,4,11
006048.png,NANO,ultralytics,False,0,0,0,False,False,3,8
006049.png,NANO,ultralytics,False,0,0,0,False,False,1,6
006050.png,NANO,ultralytics,False,0,0,0,False,False,7,9
006051.png,NANO,ultralytics,False,0,1,2,True,True,3,7
006052.png,NANO,ultralytics,False,0,0,1,True,False,11,11
006053.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006054.png,NANO,ultralytics,False,0,0,0,False,False,7,9
006055.png,NANO,ultralytics,False,0,0,0,False,False,11,13
006056.png,NANO,ultralytics,False,0,0,0,False,False,2,4
006057.png,NANO,ultralytics,False,0,0,0,False,False,1,2
006058.png,NANO,ultralytics,False,0,0,0,False,False,1,5
006059.png,NANO,ultralytics,False,0,0,0,False,False,2,6
006060.png,NANO,ultralytics,False,0,0,0,False,False,8,12
006061.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006062.png,NANO,ultralytics,False,0,0,1,True,False,3,4
006063.png,NANO,ultralytics,False,0,0,0,False,False,8,10
006064.png,NANO,ultralytics,False,0,0,0,False,False,8,16
006065.png,NANO,ultralytics,False,0,2,2,True,True,2,7
006066.png,NANO,ultralytics,False,0,0,0,False,False,8,10
006067.png,NANO,ultralytics,False,0,0,1,True,False,1,7
006068.png,NANO,ultralytics,False,1,0,0,True,True,5,6
006069.png,NANO,ultralytics,False,0,1,0,False,True,5,7
006070.png,NANO,ultralytics,False,2,0,5,True,True,2,11
006071.png,NANO,ultralytics,False,1,2,3,True,True,3,6
006072.png,NANO,ultralytics,False,0,0,0,False,False,0,6
006073.png,NANO,ultralytics,False,0,0,0,False,False,7,9
006074.png,NANO,ultralytics,False,0,0,0,False,False,2,6
006075.png,NANO,ultralytics,False,0,0,3,True,False,0,5
006076.png,NANO,ultralytics,False,1,0,0,True,True,2,2
006077.png,NANO,ultralytics,False,0,0,0,False,False,12,12
006078.png,NANO,ultralytics,False,0,0,0,False,False,6,14
006079.png,NANO,ultralytics,False,0,0,0,False,False,1,6
006080.png,NANO,ultralytics,False,0,0,0,False,False,1,5
006081.png,NANO,ultralytics,False,0,0,0,False,False,6,7
006082.png,NANO,ultralytics,False,0,0,4,True,False,11,11
006083.png,NANO,ultralytics,False,1,0,3,True,True,2,6
006084.png,NANO,ultralytics,False,0,0,0,False,False,5,15
006085.png,NANO,ultralytics,False,0,0,0,False,False,2,2
006086.png,NANO,ultralytics,False,0,0,0,False,False,3,2
006087.png,NANO,ultralytics,False,2,1,1,True,True,4,6
006088.png,NANO,ultralytics,False,3,4,4,True,True,7,10
006089.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006090.png,NANO,ultralytics,False,0,0,0,False,False,3,9
006091.png,NANO,ultralytics,False,0,0,0,False,False,1,3
006092.png,NANO,ultralytics,False,0,1,1,True,True,2,8
006093.png,NANO,ultralytics,False,1,0,0,True,True,4,5
006094.png,NANO,ultralytics,False,0,0,2,True,False,1,3
006095.png,NANO,ultralytics,False,0,0,1,True,False,2,5
006096.png,NANO,ultralytics,False,0,0,0,False,False,2,4
006097.png,NANO,ultralytics,False,0,0,0,False,False,7,10
006098.png,NANO,ultralytics,False,0,0,0,False,False,2,6
006099.png,NANO,ultralytics,False,0,0,0,False,False,0,3
006100.png,NANO,ultralytics,False,0,0,1,True,False,1,5
006101.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006102.png,NANO,ultralytics,False,1,0,0,True,True,5,6
006103.png,NANO,ultralytics,False,0,0,0,False,False,3,7
006104.png,NANO,ultralytics,False,0,0,0,False,False,0,1
006105.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006106.png,NANO,ultralytics,False,0,0,0,False,False,7,10
006107.png,NANO,ultralytics,False,0,0,0,False,False,1,2
006108.png,NANO,ultralytics,False,0,0,0,False,False,2,8
006109.png,NANO,ultralytics,False,0,0,1,True,False,1,9
006110.png,NANO,ultralytics,False,0,0,0,False,False,13,10
006111.png,NANO,ultralytics,False,0,0,0,False,False,2,6
006112.png,NANO,ultralytics,False,0,0,0,False,False,0,7
006113.png,NANO,ultralytics,False,0,0,0,False,False,5,9
006114.png,NANO,ultralytics,False,0,0,0,False,False,4,7
006115.png,NANO,ultralytics,False,0,0,0,False,False,3,4
006116.png,NANO,ultralytics,False,0,0,0,False,False,2,9
006117.png,NANO,ultralytics,False,0,0,0,False,False,6,9
006118.png,NANO,ultralytics,False,0,0,2,True,False,0,8
006119.png,NANO,ultralytics,False,0,0,0,False,False,2,5
006120.png,NANO,ultralytics,False,0,0,0,False,False,2,2
006121.png,NANO,ultralytics,False,5,1,10,True,True,9,19
006122.png,NANO,ultralytics,False,2,0,4,True,True,3,9
006123.png,NANO,ultralytics,False,0,0,1,True,False,2,7
006124.png,NANO,ultralytics,False,0,0,0,False,False,0,3
006125.png,NANO,ultralytics,False,0,0,0,False,False,2,5
006126.png,NANO,ultralytics,False,0,0,0,False,False,2,6
006127.png,NANO,ultralytics,False,0,0,0,False,False,6,15
006128.png,NANO,ultralytics,False,0,0,0,False,False,1,3
006129.png,NANO,ultralytics,False,0,0,0,False,False,3,9
006130.png,NANO,ultralytics,False,2,3,6,True,True,5,11
006131.png,NANO,ultralytics,False,0,0,0,False,False,0,4
006132.png,NANO,ultralytics,False,0,0,0,False,False,1,5
006133.png,NANO,ultralytics,False,0,2,0,False,True,2,5
006134.png,NANO,ultralytics,False,0,0,0,False,False,1,6
006135.png,NANO,ultralytics,False,0,0,0,False,False,4,7
006136.png,NANO,ultralytics,False,0,0,0,False,False,3,8
006137.png,NANO,ultralytics,False,0,0,0,False,False,4,9
006138.png,NANO,ultralytics,False,0,0,0,False,False,5,6
006139.png,NANO,ultralytics,False,8,6,10,True,True,16,21
006140.png,NANO,ultralytics,False,0,0,0,False,False,0,3
006141.png,NANO,ultralytics,False,0,0,0,False,False,6,9
006142.png,NANO,ultralytics,False,0,0,0,False,False,1,2
006143.png,NANO,ultralytics,False,0,0,0,False,False,12,15
006144.png,NANO,ultralytics,False,0,0,0,False,False,3,5
006145.png,NANO,ultralytics,False,0,0,0,False,False,8,14
006146.png,NANO,ultralytics,False,0,0,0,False,False,3,6
006147.png,NANO,ultralytics,False,0,0,0,False,False,5,8
006148.png,NANO,ultralytics,False,0,0,3,True,False,0,8
006149.png,NANO,ultralytics,False,0,0,0,False,False,3,9
006150.png,NANO,ultralytics,False,0,1,0,False,True,5,10
006151.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006152.png,NANO,ultralytics,False,1,1,0,True,True,3,1
006153.png,NANO,ultralytics,False,0,0,0,False,False,2,9
006154.png,NANO,ultralytics,False,0,0,0,False,False,2,6
006155.png,NANO,ultralytics,False,0,0,0,False,False,5,8
006156.png,NANO,ultralytics,False,0,0,0,False,False,10,14
006157.png,NANO,ultralytics,False,0,0,0,False,False,11,17
006158.png,NANO,ultralytics,False,1,2,0,True,True,3,1
006159.png,NANO,ultralytics,False,0,0,1,True,False,6,6
006160.png,NANO,ultralytics,False,0,0,1,True,False,2,8
006161.png,NANO,ultralytics,False,0,0,0,False,False,9,10
006162.png,NANO,ultralytics,False,0,0,0,False,False,1,7
006163.png,NANO,ultralytics,False,0,0,1,True,False,9,20
006164.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006165.png,NANO,ultralytics,False,0,0,0,False,False,0,6
006166.png,NANO,ultralytics,False,0,0,1,True,False,4,7
006167.png,NANO,ultralytics,False,0,0,0,False,False,2,6
006168.png,NANO,ultralytics,False,0,0,0,False,False,0,4
006169.png,NANO,ultralytics,False,0,0,1,True,False,3,9
006170.png,NANO,ultralytics,False,0,0,0,False,False,0,3
006171.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006172.png,NANO,ultralytics,False,0,2,0,False,True,11,11
006173.png,NANO,ultralytics,False,0,0,0,False,False,1,8
006174.png,NANO,ultralytics,False,0,0,2,True,False,1,6
006175.png,NANO,ultralytics,False,0,0,0,False,False,1,8
006176.png,NANO,ultralytics,False,1,2,6,True,True,3,11
006177.png,NANO,ultralytics,False,0,0,1,True,False,0,6
006178.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006179.png,NANO,ultralytics,False,0,0,2,True,False,8,12
006180.png,NANO,ultralytics,False,0,0,0,False,False,12,16
006181.png,NANO,ultralytics,False,0,0,0,False,False,1,4
006182.png,NANO,ultralytics,False,0,0,0,False,False,1,4
006183.png,NANO,ultralytics,False,0,0,0,False,False,2,2
006184.png,NANO,ultralytics,False,0,0,2,True,False,1,3
006185.png,NANO,ultralytics,False,0,0,1,True,False,2,3
006186.png,NANO,ultralytics,False,0,0,0,False,False,6,8
006187.png,NANO,ultralytics,False,0,0,0,False,False,9,12
006188.png,NANO,ultralytics,False,0,0,0,False,False,0,5
006189.png,NANO,ultralytics,False,1,0,2,True,True,11,17
006190.png,NANO,ultralytics,False,0,0,4,True,False,0,10
006191.png,NANO,ultralytics,False,0,0,0,False,False,4,12
006192.png,NANO,ultralytics,False,0,0,0,False,False,4,12
006193.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006194.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006195.png,NANO,ultralytics,False,0,0,0,False,False,3,7
006196.png,NANO,ultralytics,False,0,0,1,True,False,2,6
006197.png,NANO,ultralytics,False,0,0,0,False,False,1,6
006198.png,NANO,ultralytics,False,0,0,3,True,False,3,11
006199.png,NANO,ultralytics,False,0,0,0,False,False,3,12
006200.png,NANO,ultralytics,False,0,0,0,False,False,1,6
006201.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006202.png,NANO,ultralytics,False,0,0,0,False,False,4,13
006203.png,NANO,ultralytics,False,0,0,0,False,False,3,4
006204.png,NANO,ultralytics,False,0,0,0,False,False,4,2
006205.png,NANO,ultralytics,False,0,0,0,False,False,0,7
006206.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006207.png,NANO,ultralytics,False,0,0,0,False,False,0,1
006208.png,NANO,ultralytics,False,0,0,0,False,False,4,12
006209.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006210.png,NANO,ultralytics,False,2,2,1,True,True,4,8
006211.png,NANO,ultralytics,False,0,0,1,True,False,8,15
006212.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006213.png,NANO,ultralytics,False,0,0,2,True,False,0,17
006214.png,NANO,ultralytics,False,0,0,1,True,False,1,3
006215.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006216.png,NANO,ultralytics,False,0,0,0,False,False,0,3
006217.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006218.png,NANO,ultralytics,False,0,0,0,False,False,0,3
006219.png,NANO,ultralytics,False,0,0,0,False,False,0,6
006220.png,NANO,ultralytics,False,0,0,0,False,False,5,5
006221.png,NANO,ultralytics,False,0,0,4,True,False,4,7
006222.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006223.png,NANO,ultralytics,False,0,0,0,False,False,1,1
006224.png,NANO,ultralytics,False,0,0,1,True,False,8,15
006225.png,NANO,ultralytics,False,0,0,0,False,False,4,7
006226.png,NANO,ultralytics,False,0,0,1,True,False,2,4
006227.png,NANO,ultralytics,False,0,0,0,False,False,3,2
006228.png,NANO,ultralytics,False,0,0,1,True,False,0,1
006229.png,NANO,ultralytics,False,0,0,4,True,False,0,10
006230.png,NANO,ultralytics,False,0,0,0,False,False,1,3
006231.png,NANO,ultralytics,False,0,0,1,True,False,5,6
006232.png,NANO,ultralytics,False,0,0,1,True,False,5,7
006233.png,NANO,ultralytics,False,0,0,0,False,False,5,6
006234.png,NANO,ultralytics,False,0,0,1,True,False,1,3
006235.png,NANO,ultralytics,False,0,0,0,False,False,2,3
006236.png,NANO,ultralytics,False,0,0,1,True,False,13,15
006237.png,NANO,ultralytics,False,0,0,0,False,False,2,8
006238.png,NANO,ultralytics,False,0,0,0,False,False,2,10
006239.png,NANO,ultralytics,False,0,0,0,False,False,1,1
006240.png,NANO,ultralytics,False,1,1,0,True,True,2,1
006241.png,NANO,ultralytics,False,0,0,0,False,False,1,5
006242.png,NANO,ultralytics,False,0,0,1,True,False,2,6
006243.png,NANO,ultralytics,False,0,0,0,False,False,0,3
006244.png,NANO,ultralytics,False,0,0,0,False,False,0,1
006245.png,NANO,ultralytics,False,0,0,0,False,False,6,8
006246.png,NANO,ultralytics,False,0,0,0,False,False,5,5
006247.png,NANO,ultralytics,False,0,0,1,True,False,0,5
006248.png,NANO,ultralytics,False,0,0,0,False,False,2,7
006249.png,NANO,ultralytics,False,0,0,0,False,False,0,9
006250.png,NANO,ultralytics,False,0,0,0,False,False,1,5
006251.png,NANO,ultralytics,False,0,0,0,False,False,8,14
006252.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006253.png,NANO,ultralytics,False,0,0,0,False,False,4,6
006254.png,NANO,ultralytics,False,0,0,0,False,False,1,7
006255.png,NANO,ultralytics,False,0,0,0,False,False,1,7
006256.png,NANO,ultralytics,False,0,0,4,True,False,7,12
006257.png,NANO,ultralytics,False,0,0,1,True,False,2,6
006258.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006259.png,NANO,ultralytics,False,0,0,0,False,False,0,5
006260.png,NANO,ultralytics,False,0,0,0,False,False,8,14
006261.png,NANO,ultralytics,False,0,0,1,True,False,4,7
006262.png,NANO,ultralytics,False,0,0,2,True,False,3,9
006263.png,NANO,ultralytics,False,0,0,0,False,False,4,11
006264.png,NANO,ultralytics,False,0,0,0,False,False,1,5
006265.png,NANO,ultralytics,False,0,0,1,True,False,1,5
006266.png,NANO,ultralytics,False,0,0,0,False,False,4,6
006267.png,NANO,ultralytics,False,0,0,0,False,False,1,7
006268.png,NANO,ultralytics,False,5,1,2,True,True,6,10
006269.png,NANO,ultralytics,False,0,0,0,False,False,4,6
006270.png,NANO,ultralytics,False,0,0,0,False,False,1,2
006271.png,NANO,ultralytics,False,0,0,0,False,False,9,9
006272.png,NANO,ultralytics,False,0,0,0,False,False,3,13
006273.png,NANO,ultralytics,False,0,0,1,True,False,2,8
006274.png,NANO,ultralytics,False,0,0,1,True,False,0,3
006275.png,NANO,ultralytics,False,0,0,0,False,False,3,6
006276.png,NANO,ultralytics,False,0,0,7,True,False,2,13
006277.png,NANO,ultralytics,False,0,0,1,True,False,0,8
006278.png,NANO,ultralytics,False,0,0,0,False,False,6,7
006279.png,NANO,ultralytics,False,0,0,0,False,False,1,2
006280.png,NANO,ultralytics,False,0,0,1,True,False,0,5
005981.png,SMALL,ultralytics,False,0,0,0,False,False,6,9
005982.png,SMALL,ultralytics,False,0,0,2,True,False,8,11
005983.png,SMALL,ultralytics,False,0,0,0,False,False,11,16
005984.png,SMALL,ultralytics,False,0,1,1,True,True,3,12
